Dedo,Movimento,Repetição,Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
3,Flexão,1,1758635436462990,-2,-6,-13,5,3,1,-1,2
3,Flexão,1,1758635436464003,9,12,-2,9,-2,-1,-3,1
3,Flexão,1,1758635436464003,-3,1,11,-3,-1,-1,2,1
3,Flexão,1,1758635436485448,-2,-2,-7,-9,-1,-2,-5,-5
3,Flexão,1,1758635436485448,-2,-2,-2,6,-1,0,2,0
3,Flexão,1,1758635436487049,0,-2,8,2,-1,-2,-5,-2
3,Flexão,1,1758635436487049,-1,-1,-7,-3,-2,0,1,-1
3,Flexão,1,1758635436499976,0,-2,0,-9,-2,0,1,1
3,Flexão,1,1758635436499976,-4,1,-12,-12,-2,0,1,0
3,Flexão,1,1758635436508007,3,-8,-16,1,-1,-2,0,5
3,Flexão,1,1758635436508007,0,4,16,3,0,1,-1,-6
3,Flexão,1,1758635436531187,-3,-4,3,3,1,-1,1,2
3,Flexão,1,1758635436531187,1,1,0,-5,-1,-1,-1,0
3,Flexão,1,1758635436532115,-2,-3,0,2,1,-2,0,1
3,Flexão,1,1758635436532115,2,4,5,33,5,2,-1,3
3,Flexão,1,1758635436545956,-4,2,-2,-42,-4,2,0,-4
3,Flexão,1,1758635436545956,-4,-9,-13,-26,-6,-4,-3,0
3,Flexão,1,1758635436546901,0,3,14,13,1,0,1,-3
3,Flexão,1,1758635436546901,-1,-8,-3,0,0,2,-1,1
3,Flexão,1,1758635436559295,3,4,4,11,1,0,-2,-4
3,Flexão,1,1758635436559295,3,3,19,-4,1,0,4,4
3,Flexão,1,1758635436567442,-1,-1,-8,-13,0,1,-3,-6
3,Flexão,1,1758635436567442,0,0,-4,3,-1,-1,0,1
3,Flexão,1,1758635436591241,-1,-7,-16,-17,-2,-1,-2,1
3,Flexão,1,1758635436591241,-1,-5,-17,12,0,-2,-2,-2
3,Flexão,1,1758635436592251,7,4,19,0,-1,-2,0,0
3,Flexão,1,1758635436592251,-6,-6,1,-1,1,2,1,-2
3,Flexão,1,1758635436606543,2,-5,-4,24,1,-3,2,2
3,Flexão,1,1758635436606543,-2,-2,-4,-22,-4,-1,-2,-2
3,Flexão,1,1758635436606543,-5,-1,-2,5,0,-1,0,-4
3,Flexão,1,1758635436606543,6,2,0,-3,-2,0,0,3
3,Flexão,1,1758635436619402,-9,1,-4,4,-1,0,-2,-2
3,Flexão,1,1758635436619402,-1,1,13,14,4,1,-1,2
3,Flexão,1,1758635436627918,0,-1,-13,-5,-3,-3,0,1
3,Flexão,1,1758635436627918,-1,-1,-2,-14,-2,1,0,-2
3,Flexão,1,1758635436643537,-2,2,7,1,1,1,2,2
3,Flexão,1,1758635436643537,4,4,1,8,-1,-2,-4,-4
3,Flexão,1,1758635436643537,1,1,-2,10,2,0,-1,4
3,Flexão,1,1758635436643537,0,1,15,-8,-1,-2,-1,-4
3,Flexão,1,1758635436666697,0,-3,2,9,1,-3,0,2
3,Flexão,1,1758635436666697,-2,-1,1,10,3,1,2,-1
3,Flexão,1,1758635436667075,-1,-4,-10,-1,-6,-2,1,-2
3,Flexão,1,1758635436667075,1,-1,14,4,3,0,-1,1
3,Flexão,1,1758635436688878,-1,1,-1,-5,0,0,0,-3
3,Flexão,1,1758635436688878,1,4,-7,-11,-1,-1,1,-1
3,Flexão,1,1758635436689740,-2,2,28,32,3,1,1,2
3,Flexão,1,1758635436689740,0,-3,-18,-10,-5,-3,-1,0
3,Flexão,1,1758635436703211,1,1,-6,-8,1,0,-2,-2
3,Flexão,1,1758635436703211,-1,-4,3,2,-4,-2,-1,-2
3,Flexão,1,1758635436703211,1,-1,-7,-6,-1,3,0,-2
3,Flexão,1,1758635436703211,-2,-7,-8,-10,-1,-1,-1,2
3,Flexão,1,1758635436726379,1,4,-12,-2,-1,0,-1,0
3,Flexão,1,1758635436726379,1,-4,8,10,0,-1,-3,1
3,Flexão,1,1758635436726379,4,3,13,-2,1,-1,-2,-2
3,Flexão,1,1758635436726379,3,-2,27,0,0,-1,0,-4
3,Flexão,1,1758635436748860,-9,-1,-19,-3,-2,-3,-3,-2
3,Flexão,1,1758635436748860,-2,1,7,9,0,-1,0,0
3,Flexão,1,1758635436749085,-2,-2,-12,2,0,1,-1,-1
3,Flexão,1,1758635436749085,1,-1,17,-15,-1,1,-1,0
3,Flexão,1,1758635436762510,1,1,3,17,1,0,-1,-1
3,Flexão,1,1758635436762510,-1,-5,8,-5,-1,0,0,-2
3,Flexão,1,1758635436763522,-2,-2,-12,3,-3,-2,2,4
3,Flexão,1,1758635436763522,-6,-1,-23,-2,-4,-5,-6,-12
3,Flexão,1,1758635436786035,2,-4,8,0,0,0,-1,0
3,Flexão,1,1758635436786035,2,8,0,6,0,0,-3,-1
3,Flexão,1,1758635436786959,-3,-2,-1,-9,2,-1,0,0
3,Flexão,1,1758635436786959,2,10,-8,-3,-5,-3,3,8
3,Flexão,1,1758635436808816,0,-11,9,1,-2,1,2,1
3,Flexão,1,1758635436808816,0,0,-25,-9,-3,0,-2,-2
3,Flexão,1,1758635436809474,-1,2,11,-11,1,1,-4,-2
3,Flexão,1,1758635436809474,1,4,5,8,0,-5,-4,0
3,Flexão,1,1758635436822897,-2,-6,-56,-8,-2,-1,-3,-2
3,Flexão,1,1758635436822897,-2,3,8,0,2,1,4,2
3,Flexão,1,1758635436823905,-1,0,4,-5,-2,-1,0,-2
3,Flexão,1,1758635436823905,-3,-4,-7,5,2,0,1,-1
3,Flexão,1,1758635436845625,3,5,23,8,0,0,0,-3
3,Flexão,1,1758635436845625,-4,-7,-3,-30,-7,-4,-4,-2
3,Flexão,1,1758635436846576,0,-2,-4,2,-1,-3,-1,-3
3,Flexão,1,1758635436846576,-1,-1,-11,-7,2,1,1,-2
3,Flexão,1,1758635436869258,3,2,15,8,3,1,1,4
3,Flexão,1,1758635436869258,2,-2,-14,3,-1,-1,-6,-1
3,Flexão,1,1758635436869258,-1,6,21,5,1,0,-2,-2
3,Flexão,1,1758635436869258,-3,-1,-35,-4,-4,0,0,2
3,Flexão,1,1758635436882907,0,-4,2,-13,1,-1,0,-1
3,Flexão,1,1758635436882907,-1,3,-10,-4,-2,0,2,0
3,Flexão,1,1758635436883862,-2,-15,1,13,-3,-1,0,-2
3,Flexão,1,1758635436883862,-6,3,9,8,2,2,1,1
3,Extensão,1,1758635448757972,-10,1,5,3,1,-2,-1,-3
3,Extensão,1,1758635448757972,-3,4,-1,-5,-1,-1,0,5
3,Extensão,1,1758635448778725,0,-2,11,26,1,1,-1,-1
3,Extensão,1,1758635448778725,4,-2,-14,-96,-15,0,0,-3
3,Extensão,1,1758635448780357,5,8,32,15,3,-3,-4,0
3,Extensão,1,1758635448780357,-5,-8,-12,24,-5,-2,-2,1
3,Extensão,1,1758635448800997,-12,2,13,10,-1,-2,0,0
3,Extensão,1,1758635448800997,7,-3,0,47,4,2,1,1
3,Extensão,1,1758635448802990,-2,-3,-7,-10,-1,0,-1,-3
3,Extensão,1,1758635448802990,0,4,2,-23,-1,1,1,0
3,Extensão,1,1758635448815638,-3,2,6,1,0,-2,-3,0
3,Extensão,1,1758635448815638,-1,-7,17,-12,-2,-4,1,1
3,Extensão,1,1758635448817625,-6,-3,-9,39,2,1,-1,-6
3,Extensão,1,1758635448817625,4,0,-69,-31,-3,1,1,5
3,Extensão,1,1758635448838665,8,-5,20,15,-2,-2,-1,7
3,Extensão,1,1758635448838665,-22,-1,-1,6,4,-1,-1,-6
3,Extensão,1,1758635448839756,29,-5,2,9,-1,-2,-1,-2
3,Extensão,1,1758635448839756,-7,-4,8,-41,-1,1,3,6
3,Extensão,1,1758635448861107,5,3,-7,-9,0,1,-1,-2
3,Extensão,1,1758635448861107,-9,1,0,-3,-1,-1,0,3
3,Extensão,1,1758635448862119,-8,0,-2,11,0,-1,-1,2
3,Extensão,1,1758635448862119,-5,-1,10,-1,-2,-2,-2,3
3,Extensão,1,1758635448875791,3,-2,-1,9,2,1,0,-3
3,Extensão,1,1758635448875791,-9,7,7,-54,0,-1,-2,-6
3,Extensão,1,1758635448877791,4,0,-3,15,-7,-5,-2,1
3,Extensão,1,1758635448877791,5,0,-4,-21,4,0,0,3
3,Extensão,1,1758635448898544,-5,-5,13,5,2,0,-1,-5
3,Extensão,1,1758635448898544,-13,0,-8,105,11,1,-2,-1
3,Extensão,1,1758635448900162,27,9,7,-65,-8,0,1,2
3,Extensão,1,1758635448900162,-4,-6,7,11,0,-1,0,-5
3,Extensão,1,1758635448921319,-1,10,5,-6,-3,-1,-2,-4
3,Extensão,1,1758635448921319,2,-8,0,6,-1,1,0,5
3,Extensão,1,1758635448922229,-9,10,-12,5,3,3,2,-2
3,Extensão,1,1758635448922229,-3,-15,10,28,-7,-5,-5,-7
3,Extensão,1,1758635448935721,1,-3,-4,21,3,1,2,2
3,Extensão,1,1758635448935721,6,4,14,-16,-7,-5,-4,-1
3,Extensão,1,1758635448937674,1,-11,-7,50,-5,-2,-2,-4
3,Extensão,1,1758635448937674,-9,4,9,-14,2,-1,1,3
3,Extensão,1,1758635448958672,-11,-6,-9,-17,-1,3,0,5
3,Extensão,1,1758635448958672,-5,-1,13,1,-1,-3,-3,-14
3,Extensão,1,1758635448960093,-2,-3,5,-9,3,0,0,2
3,Extensão,1,1758635448960093,-2,8,25,27,0,-2,-3,0
3,Extensão,1,1758635448987480,-2,-1,-31,-13,-4,-2,0,-3
3,Extensão,1,1758635448987480,-4,-1,-9,-5,4,1,1,6
3,Extensão,1,1758635448990124,-1,-2,1,-16,-4,1,0,-2
3,Extensão,1,1758635448990124,20,1,-4,17,1,3,0,1
3,Extensão,1,1758635448995801,-23,9,24,-24,2,-3,-1,0
3,Extensão,1,1758635448995801,6,-8,-12,-29,4,2,2,3
3,Extensão,1,1758635448997814,-9,-4,-1,42,-3,-2,-1,-3
3,Extensão,1,1758635448997814,-2,11,-1,-8,2,2,1,0
3,Extensão,1,1758635449018810,-1,-3,-3,-51,-2,1,-2,-2
3,Extensão,1,1758635449018810,33,3,-12,18,0,0,2,-1
3,Extensão,1,1758635449019635,-13,-8,4,-16,0,-1,-3,-2
3,Extensão,1,1758635449019635,0,-2,1,-15,-2,0,-2,0
3,Extensão,1,1758635449048696,5,-1,-3,17,0,-2,-1,0
3,Extensão,1,1758635449048696,-7,0,-2,-13,0,-1,0,0
3,Extensão,1,1758635449049714,-2,4,4,11,6,0,-2,-1
3,Extensão,1,1758635449049714,2,-8,-14,-12,5,1,1,0
3,Extensão,1,1758635449055713,8,-2,12,24,-2,-1,-1,-6
3,Extensão,1,1758635449055713,-25,2,23,27,-2,-2,-3,-3
3,Extensão,1,1758635449057225,-5,-21,-52,-28,-3,0,0,0
3,Extensão,1,1758635449057225,0,8,15,19,4,1,0,-2
3,Extensão,1,1758635449078974,9,7,5,37,0,-2,-1,0
3,Extensão,1,1758635449078974,-4,-9,9,-65,-10,0,0,1
3,Extensão,1,1758635449079981,-1,6,1,29,7,-1,1,5
3,Extensão,1,1758635449079981,-1,-8,-1,13,-3,-3,-1,-10
3,Extensão,1,1758635449101130,4,-1,-7,-23,-5,-1,0,2
3,Extensão,1,1758635449101130,3,2,1,28,-2,0,-1,-1
3,Extensão,1,1758635449102131,-1,0,34,17,3,-1,-2,4
3,Extensão,1,1758635449102131,-3,7,-11,-42,-3,-1,-6,-7
3,Extensão,1,1758635449115862,-4,-3,-14,-17,0,1,1,-1
3,Extensão,1,1758635449115862,14,-2,4,8,1,-2,-2,-1
3,Extensão,1,1758635449117804,-5,2,1,-21,-4,-2,-3,-6
3,Extensão,1,1758635449117804,4,-1,2,11,-3,-2,-2,3
3,Extensão,1,1758635449138770,-3,-2,2,-13,0,1,-2,-2
3,Extensão,1,1758635449138770,3,4,-6,-1,-3,2,1,-1
3,Extensão,1,1758635449139885,-2,1,-11,-5,0,-1,1,2
3,Extensão,1,1758635449139885,3,-2,-3,23,9,0,1,0
3,Extensão,1,1758635449168897,11,-2,7,12,-8,-4,-3,-5
3,Extensão,1,1758635449168897,1,-2,-25,-17,-1,1,2,7
3,Extensão,1,1758635449169916,-29,-2,-3,-8,-1,-3,-2,-5
3,Extensão,1,1758635449169916,2,2,8,17,2,1,1,7
3,Extensão,1,1758635449175443,-8,-5,0,4,2,0,-2,-7
3,Extensão,1,1758635449175443,2,0,-1,3,-2,0,-1,0
3,Extensão,1,1758635449181778,8,7,4,-22,-1,1,-1,-1
3,Extensão,1,1758635449181778,-7,0,-4,4,-1,0,2,-1
3,Extensão,1,1758635449198876,-2,-5,10,-19,-1,0,1,0
3,Extensão,1,1758635449198876,-2,-10,-35,1,-2,-5,-5,6
3,Extensão,1,1758635449199936,7,3,-2,-19,1,1,1,-13
3,Extensão,1,1758635449199936,1,0,20,-2,2,-1,-2,0
3,Extensão,1,1758635449228879,-2,1,-3,3,1,0,0,2
3,Extensão,1,1758635449228879,-3,-1,-1,-5,2,1,0,2
3,Extensão,1,1758635449229886,6,1,4,23,1,0,1,4
3,Extensão,1,1758635449229886,-2,4,12,11,-2,2,1,-2
3,Extensão,1,1758635449235426,-5,-8,-49,-3,-11,-2,-2,-2
3,Extensão,1,1758635449235426,-9,-10,28,4,3,-5,-2,-5
3,Extensão,1,1758635449242049,11,-1,-7,-2,0,0,0,2
3,Extensão,1,1758635449242049,-8,-2,7,29,-2,-1,0,-1
3,Extensão,1,1758635449258744,0,3,2,-43,1,-1,-1,5
3,Extensão,1,1758635449258744,3,3,7,23,1,1,-1,-3
3,Extensão,1,1758635449264339,-5,-4,-1,-18,0,-1,0,2
3,Extensão,1,1758635449264339,6,4,-3,15,0,-2,0,0
3,Extensão,1,1758635449281065,-7,-6,13,17,3,1,0,0
3,Extensão,1,1758635449281065,3,-3,-14,-12,-1,-1,0,1
3,Extensão,1,1758635449281959,-19,-1,2,-20,-4,0,-1,-3
3,Extensão,1,1758635449281959,3,-1,-3,16,4,-3,-3,-2
3,Extensão,1,1758635449295003,2,-4,0,-14,-10,-2,0,-3
3,Extensão,1,1758635449295003,1,4,-10,2,0,-1,0,-1
3,Extensão,1,1758635449302479,5,-6,-8,-15,-1,-2,-1,3
3,Extensão,1,1758635449302479,-6,-3,-15,-29,-4,-1,1,-3
3,Extensão,1,1758635449318929,-9,3,12,14,2,0,0,0
3,Extensão,1,1758635449318929,14,2,0,6,-1,0,0,-1
3,Extensão,1,1758635449319951,4,-4,-1,2,-1,0,-1,4
3,Extensão,1,1758635449319951,-4,-1,-10,-28,1,-1,1,-3
3,Extensão,1,1758635449340604,18,7,3,27,-4,-1,0,4
3,Extensão,1,1758635449340604,-32,-2,3,10,-1,-4,-2,-3
3,Extensão,1,1758635449342635,1,0,-5,10,0,0,0,4
3,Extensão,1,1758635449342635,0,-6,-8,-13,-6,1,-1,2
3,Extensão,1,1758635449354957,0,-2,1,4,4,-2,0,-1
3,Extensão,1,1758635449354957,2,2,-3,-5,-4,-2,-1,-3
3,Extensão,1,1758635449362640,-9,4,-2,22,3,0,1,1
3,Extensão,1,1758635449362640,14,-8,8,-37,-10,-3,-3,-3
3,Extensão,1,1758635449385859,12,2,-10,4,4,-3,-4,-5
3,Extensão,1,1758635449385859,-18,-4,-6,-16,-5,-2,-3,0
3,Extensão,1,1758635449386735,-1,-1,15,40,2,-1,-3,-5
3,Extensão,1,1758635449386735,-4,0,-2,-42,-5,1,0,2
3,Extensão,1,1758635449401189,5,2,14,1,3,0,1,4
3,Extensão,1,1758635449401189,-15,0,-24,8,0,-4,-2,-5
3,Extensão,1,1758635449403075,10,6,-10,-44,-10,-2,-1,-2
3,Extensão,1,1758635449403075,-4,-2,14,39,2,-2,-1,0
3,Extensão,1,1758635449415171,-2,4,16,6,1,0,0,1
3,Extensão,1,1758635449415171,-4,4,15,2,2,3,1,-3
3,Extensão,1,1758635449422597,3,6,-7,-11,-1,-1,-1,-1
3,Extensão,1,1758635449422597,0,-14,-16,-33,-2,-1,-1,3
3,Extensão,1,1758635449446345,-7,-11,-26,9,0,-2,0,0
3,Extensão,1,1758635449446345,15,4,5,-8,-2,0,1,0
3,Extensão,1,1758635449447373,0,-2,8,42,3,0,-1,5
3,Extensão,1,1758635449447373,-3,8,8,12,1,-4,-1,-9
3,Extensão,1,1758635449460843,-3,1,1,7,4,2,1,2
3,Extensão,1,1758635449460843,5,-4,4,7,1,1,-3,-3
3,Extensão,1,1758635449462852,3,-6,-13,-9,3,1,1,1
3,Extensão,1,1758635449462852,-4,3,2,2,-9,-2,-1,3
3,Extensão,1,1758635449474507,-5,-1,-7,-7,5,-3,-1,-3
3,Extensão,1,1758635449474507,4,-2,1,22,-4,-4,0,2
3,Extensão,1,1758635449483730,-11,2,22,11,6,0,0,-2
3,Extensão,1,1758635449483730,8,-1,-13,-23,-9,-2,0,-3
3,Extensão,1,1758635449497445,-18,1,-7,-27,-1,-1,-3,-4
3,Extensão,1,1758635449497445,6,-2,4,-8,-1,0,2,4
3,Extensão,1,1758635449500035,8,-3,0,-9,0,1,0,1
3,Extensão,1,1758635449500035,-9,-2,6,-2,7,2,1,1
3,Extensão,1,1758635449521382,0,-3,-5,1,-1,1,1,4
3,Extensão,1,1758635449521382,-10,4,6,46,3,-2,-3,0
3,Extensão,1,1758635449522381,17,2,17,-19,-10,-3,-1,-6
3,Extensão,1,1758635449522381,5,3,-37,15,3,1,-2,4
3,Extensão,1,1758635449534111,-10,-2,8,0,-3,0,-1,-3
3,Extensão,1,1758635449534111,10,1,-16,-13,6,3,2,0
3,Extensão,1,1758635449543915,-14,0,-8,7,-1,-4,-3,0
3,Extensão,1,1758635449543915,4,-2,12,-4,-1,0,-1,-7
3,Extensão,1,1758635449558873,-1,-3,5,10,-2,-2,0,11
3,Extensão,1,1758635449558873,5,5,-5,30,-1,0,0,-8
3,Extensão,1,1758635449559743,-1,-5,-18,-10,-4,-2,-1,-1
3,Extensão,1,1758635449559743,-4,1,7,-1,3,-1,-2,2
3,Extensão,1,1758635449580895,6,-11,-6,-10,-1,0,-2,0
3,Extensão,1,1758635449580895,5,3,-20,-20,-2,-1,-2,1
3,Extensão,1,1758635449582805,1,2,11,-5,-1,-3,-5,-2
3,Extensão,1,1758635449582805,-16,-2,-17,20,3,-2,-2,2
3,Extensão,1,1758635449594222,40,7,29,-10,6,1,0,-9
3,Extensão,1,1758635449594222,-15,-4,-4,15,-9,-1,1,4
3,Extensão,1,1758635449603448,-6,-5,0,6,4,-1,0,-4
3,Extensão,1,1758635449603448,5,-4,4,-23,-1,-2,-1,0
3,Extensão,1,1758635449618877,2,5,-8,1,3,-1,-1,-2
3,Extensão,1,1758635449618877,-9,-3,6,-29,2,2,0,-4
3,Extensão,1,1758635449620566,18,0,-4,-2,1,2,1,2
3,Extensão,1,1758635449620566,-6,1,2,12,-5,1,1,-1
3,Extensão,1,1758635449641532,-8,-5,-1,17,-3,-2,-2,-3
3,Extensão,1,1758635449641532,8,1,21,21,-1,0,-1,0
3,Extensão,1,1758635449642549,-16,-5,1,-38,-2,-4,-3,-3
3,Extensão,1,1758635449642549,2,5,1,3,3,1,0,1
3,Extensão,1,1758635449664201,2,0,7,-1,0,-1,0,-2
3,Extensão,1,1758635449664201,15,0,-19,-50,2,1,2,7
3,Extensão,1,1758635449665054,-11,-3,15,38,9,-1,0,-9
3,Extensão,1,1758635449665054,-4,-3,2,44,-3,-3,-2,-1
3,Extensão,1,1758635449678855,0,0,-34,-27,-4,-4,-1,2
3,Extensão,1,1758635449678855,-7,-6,10,-21,-3,0,-3,-5
3,Extensão,1,1758635449680381,6,5,12,20,4,1,-2,5
3,Extensão,1,1758635449680381,-1,14,18,-4,8,2,3,1
3,Extensão,1,1758635449701021,16,-7,-40,43,-3,-2,1,-7
3,Extensão,1,1758635449701021,-15,1,8,-7,0,-2,1,1
3,Extensão,1,1758635449702974,9,-2,-15,-24,-4,2,-1,-2
3,Extensão,1,1758635449702974,-31,-7,6,-1,-8,-3,-1,-4
3,Extensão,1,1758635449715208,-2,6,0,13,5,4,0,2
3,Extensão,1,1758635449715208,6,0,10,-15,-14,-5,-1,-3
3,Extensão,1,1758635449723521,-4,-3,-7,-7,-1,2,0,2
3,Extensão,1,1758635449723521,12,1,1,37,6,-1,-1,0
3,Extensão,1,1758635449738760,2,-3,10,-45,-5,-3,0,1
3,Extensão,1,1758635449738760,-5,2,5,-8,3,-2,-2,-8
3,Extensão,1,1758635449739775,-10,0,12,-5,-2,0,-1,-1
3,Extensão,1,1758635449739775,1,-2,11,31,0,-1,-1,4
3,Extensão,1,1758635449761199,-8,-3,-47,-6,-2,0,-4,-5
3,Extensão,1,1758635449761199,22,-5,-5,-5,1,0,-3,6
3,Extensão,1,1758635449762193,-10,0,-26,-25,-5,0,0,-1
3,Extensão,1,1758635449762193,2,-2,6,-11,5,2,1,7
3,Extensão,1,1758635449774221,-11,3,16,-22,-9,-3,-3,-15
3,Extensão,1,1758635449774221,6,-1,2,3,1,-2,0,4
3,Extensão,1,1758635449783440,-21,-6,-24,-4,-2,-1,0,-5
3,Extensão,1,1758635449783440,0,4,6,48,0,-2,-4,-2
3,Extensão,1,1758635449797418,11,-2,19,-4,2,1,0,5
3,Extensão,1,1758635449797418,-7,-7,-3,-27,-13,-6,-4,-3
3,Extensão,1,1758635449800043,5,3,18,29,4,-1,2,0
3,Extensão,1,1758635449800043,4,-4,2,-5,-1,0,-1,0
3,Extensão,1,1758635449820500,-10,-6,-35,22,-5,-4,-2,2
3,Extensão,1,1758635449820500,-4,0,10,31,6,3,-1,-2
3,Extensão,1,1758635449822503,13,0,-8,-65,-14,-1,-2,1
3,Extensão,1,1758635449822503,-11,-3,-7,-39,-6,-3,-2,-5
3,Extensão,1,1758635449834452,3,2,14,18,7,4,1,2
3,Extensão,1,1758635449834452,-10,1,-2,-4,3,1,1,-2
3,Extensão,1,1758635449843251,8,0,0,13,0,-1,-3,1
3,Extensão,1,1758635449843251,7,-1,-10,-35,-1,1,1,-3
3,Extensão,1,1758635449858640,-10,3,17,13,-5,-2,-1,-2
3,Extensão,1,1758635449858640,-1,2,3,18,3,2,3,0
3,Extensão,1,1758635449860263,13,0,13,11,0,0,-1,-1
3,Extensão,1,1758635449860263,-5,-5,-15,-28,-3,-1,-2,-3
3,Extensão,1,1758635449880807,-2,0,-1,3,-2,-2,-3,0
3,Extensão,1,1758635449880807,-2,-1,-12,-60,0,2,1,0
3,Extensão,1,1758635449882720,3,2,-2,31,6,-1,0,0
3,Extensão,1,1758635449882720,0,-6,6,34,-11,-4,-2,-3
3,Extensão,1,1758635449903780,-13,-3,4,-13,0,-1,-1,1
3,Extensão,1,1758635449903780,22,5,-9,6,1,0,-1,0
3,Extensão,1,1758635449904833,-28,-1,22,-12,-3,1,1,4
3,Extensão,1,1758635449904833,13,-2,-34,-16,0,1,-1,-13
3,Extensão,1,1758635449918855,-7,2,13,19,4,-2,3,3
3,Extensão,1,1758635449918855,14,5,24,-23,1,-1,-1,-1
3,Extensão,1,1758635449920204,2,-4,-12,65,-9,-3,-3,-1
3,Extensão,1,1758635449920204,-5,-1,-29,-37,-3,1,0,4
3,Extensão,1,1758635449941049,6,1,12,7,3,4,-1,1
3,Extensão,1,1758635449941049,-7,-7,-10,9,-1,-2,-1,-3
3,Extensão,1,1758635449942959,1,5,6,-7,-2,0,-1,2
3,Extensão,1,1758635449942959,4,6,25,-2,4,0,-1,-2
3,Extensão,1,1758635449963698,-2,-15,-2,-4,-4,0,-2,-2
3,Extensão,1,1758635449963698,-4,6,-8,-79,-7,-1,-2,1
3,Extensão,1,1758635449964603,-6,-6,2,-5,2,1,0,-3
3,Extensão,1,1758635449964603,13,-2,3,0,4,1,0,2
3,Extensão,1,1758635449977505,-2,0,1,-21,-2,-3,0,0
3,Extensão,1,1758635449977505,7,-3,3,41,1,0,2,2
3,Extensão,1,1758635449985742,-12,-4,-8,-16,1,-1,1,-5
3,Extensão,1,1758635449985742,-3,-6,-9,-13,-5,-1,-1,0
3,Extensão,1,1758635450001377,-1,7,11,14,1,0,2,0
3,Extensão,1,1758635450001377,-5,-3,3,7,0,-1,-1,-1
3,Extensão,1,1758635450003440,5,-1,-22,25,-1,0,0,-2
3,Extensão,1,1758635450003440,-2,-12,13,-44,-2,0,-1,0
3,Extensão,1,1758635450023734,-2,-1,1,-25,-10,-2,-2,-2
3,Extensão,1,1758635450023734,9,-4,-8,23,6,-3,-3,-2
3,Extensão,1,1758635450024842,-7,1,24,-13,0,-2,-1,-1
3,Extensão,1,1758635450024842,-2,0,-5,-22,-5,-3,-1,8
3,Extensão,1,1758635450038882,-7,-1,-9,-8,1,1,-1,-13
3,Extensão,1,1758635450038882,-2,-2,-3,-4,-1,0,0,0
3,Extensão,1,1758635450040279,9,-3,-7,9,1,-1,-1,-1
3,Extensão,1,1758635450040279,-1,0,-3,17,3,-1,0,5
3,Extensão,1,1758635450061242,3,6,9,1,1,-1,0,3
3,Extensão,1,1758635450061242,-20,-11,-10,22,-1,1,0,-4
3,Extensão,1,1758635450062227,0,-4,-3,-8,2,-1,-1,-2
3,Extensão,1,1758635450062227,-7,0,-31,15,-2,0,0,-3
3,Extensão,1,1758635450083286,-1,-7,-9,8,1,0,-1,2
3,Extensão,1,1758635450083286,-5,3,24,10,0,-2,0,-3
3,Extensão,1,1758635450084719,5,-4,-24,-9,0,1,2,4
3,Extensão,1,1758635450084719,2,2,19,3,2,-1,-1,-4
3,Extensão,1,1758635450097801,-2,-5,-15,-29,4,2,1,4
3,Extensão,1,1758635450097801,-3,2,-25,10,1,-2,-2,-1
3,Extensão,1,1758635450104419,3,-1,16,-2,1,-1,-1,-2
3,Extensão,1,1758635450104419,-3,0,-11,9,1,1,1,-3
3,Extensão,1,1758635450121134,1,1,16,4,-1,-1,-1,1
3,Extensão,1,1758635450121134,3,1,-3,8,-3,0,0,-1
3,Extensão,1,1758635450122135,-7,2,-7,-22,-3,1,0,-1
3,Extensão,1,1758635450122135,-1,-2,-4,-7,0,-1,-2,-3
3,Extensão,1,1758635450144099,8,-6,12,30,-2,-1,0,1
3,Extensão,1,1758635450144099,0,4,1,-27,-3,-2,0,0
3,Extensão,1,1758635450144996,-5,3,-10,13,-1,-2,0,3
3,Extensão,1,1758635450144996,26,-4,13,4,2,-1,-2,-6
3,Extensão,1,1758635450158140,-8,4,0,17,0,-3,-4,1
3,Extensão,1,1758635450158140,-3,0,4,6,1,0,0,-2
3,Extensão,1,1758635450164624,10,-1,-5,-6,2,2,2,10
3,Extensão,1,1758635450164624,-16,2,11,0,-1,0,1,-1
3,Extensão,1,1758635450180483,1,-3,-14,-37,-5,1,0,-1
3,Extensão,1,1758635450180483,3,-3,0,41,13,2,-3,2
3,Extensão,1,1758635450182405,4,0,0,-20,-5,-2,-1,-2
3,Extensão,1,1758635450182405,-7,-1,8,11,-2,-3,-2,-1
3,Extensão,1,1758635450203894,11,4,-35,-18,-4,-1,0,-3
3,Extensão,1,1758635450203894,-19,-5,12,19,2,0,0,-1
3,Extensão,1,1758635450204883,-1,-5,7,1,-3,-1,-2,-6
3,Extensão,1,1758635450204883,1,-1,-6,-16,-1,-1,0,-1
3,Extensão,1,1758635450217425,-4,0,11,27,6,-1,-1,-1
3,Extensão,1,1758635450217425,3,1,1,-21,-8,-2,0,-2
3,Extensão,1,1758635450224493,2,1,2,8,0,-3,-3,-3
3,Extensão,1,1758635450224493,-3,-1,-5,-19,-7,0,0,2
3,Extensão,1,1758635450248917,-9,-3,15,2,-2,-2,-1,-6
3,Extensão,1,1758635450248917,9,1,1,-40,3,0,-3,1
3,Extensão,1,1758635450249928,3,1,11,16,-4,-3,-2,-5
3,Extensão,1,1758635450249928,-5,5,-7,24,7,3,-1,1
3,Extensão,1,1758635450263685,19,2,3,-5,-5,0,1,2
