Dedo,Movimento,Repetição,Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
1,Flexão,2,1759148842292516,-1,4,-4,16,13,-1,-1,-1
1,Flexão,2,1759148842292516,-2,-4,-6,-41,-24,-3,-2,0
1,Flexão,2,1759148842293485,-3,-2,3,4,-2,-1,0,1
1,Flexão,2,1759148842293485,1,-1,6,-2,-2,0,-2,-1
1,Flexão,2,1759148842307227,1,8,4,11,4,2,0,0
1,Flexão,2,1759148842307227,0,-3,-5,14,12,2,2,-1
1,Flexão,2,1759148842308234,-5,-3,3,14,-2,-1,-1,-2
1,Flexão,2,1759148842308234,5,0,-7,-26,-4,-1,1,0
1,Flexão,2,1759148842328929,7,-5,-13,-22,-9,2,2,5
1,Flexão,2,1759148842328929,7,11,7,8,-2,0,0,0
1,Flexão,2,1759148842344544,-2,-3,0,-5,3,-1,-4,-2
1,Flexão,2,1759148842344544,-11,-6,-8,12,0,-5,-4,-5
1,Flexão,2,1759148842351076,0,-3,4,1,-1,0,-1,-1
1,Flexão,2,1759148842351076,-5,3,-3,-7,-2,-1,0,0
1,Flexão,2,1759148842352587,4,0,9,2,0,-1,2,0
1,Flexão,2,1759148842352587,-2,2,2,8,0,-2,0,-2
1,Flexão,2,1759148842365984,7,3,-2,-9,-1,1,3,1
1,Flexão,2,1759148842365984,-1,1,0,4,-3,1,0,0
1,Flexão,2,1759148842375026,-4,-6,-6,-2,0,1,-4,-2
1,Flexão,2,1759148842375026,0,0,0,-4,-1,-1,-2,0
1,Flexão,2,1759148842397627,-8,-9,2,13,-2,-1,-3,-2
1,Flexão,2,1759148842397627,1,0,-1,-9,1,-2,0,-1
1,Flexão,2,1759148842398628,2,3,-7,-8,-3,-2,1,2
1,Flexão,2,1759148842398628,1,-5,-1,3,-1,-1,-2,0
1,Flexão,2,1759148842411685,-3,7,9,3,3,-1,0,-1
1,Flexão,2,1759148842411685,-3,-15,-4,6,5,0,-1,-3
1,Flexão,2,1759148842412681,-2,-2,-17,-28,-15,-2,0,-2
1,Flexão,2,1759148842412681,2,6,6,17,1,1,0,1
1,Flexão,2,1759148842426901,-4,0,6,-9,-7,-3,-3,-2
1,Flexão,2,1759148842426901,-2,-5,-9,22,8,-1,-3,-2
1,Flexão,2,1759148842451068,3,0,-6,-6,0,-3,-1,-1
1,Flexão,2,1759148842451068,-1,-9,4,19,11,0,-1,-1
1,Flexão,2,1759148842452064,3,3,-10,-23,-9,-1,0,0
1,Flexão,2,1759148842452064,0,1,7,2,-4,-2,0,0
1,Flexão,2,1759148842453391,-5,-1,6,6,-2,-1,1,-2
1,Flexão,2,1759148842453391,4,4,-3,-10,-3,-1,0,1
1,Flexão,2,1759148842472186,-5,-13,0,24,8,-1,-1,-1
1,Flexão,2,1759148842472186,-3,11,12,-16,-6,-2,-1,-2
1,Flexão,2,1759148842473169,-2,-13,-15,-8,-5,-2,-2,-1
1,Flexão,2,1759148842473169,-3,1,12,-4,-6,-2,-1,-5
1,Flexão,2,1759148842486774,0,-9,-23,-6,-7,-3,-1,0
1,Flexão,2,1759148842486774,7,5,4,-6,3,3,2,2
1,Flexão,2,1759148842510573,3,9,17,31,15,2,0,4
1,Flexão,2,1759148842510573,-3,-9,-30,-8,-10,-2,-2,-1
1,Flexão,2,1759148842512910,20,17,6,-7,2,5,5,5
1,Flexão,2,1759148842512910,-1,-7,5,-1,-5,-3,-1,-1
1,Flexão,2,1759148842512910,-1,0,-3,2,1,2,1,-1
1,Flexão,2,1759148842512910,-5,-2,6,8,8,0,-1,-3
1,Flexão,2,1759148842532197,-5,0,12,43,12,-1,-3,-2
1,Flexão,2,1759148842532197,-1,4,-8,-32,-17,-3,0,1
1,Flexão,2,1759148842533180,3,-1,-1,-7,-3,1,2,2
1,Flexão,2,1759148842533180,-1,-1,-6,-12,-7,-3,-2,0
1,Flexão,2,1759148842562430,-11,-8,1,-2,-3,0,-2,-3
1,Flexão,2,1759148842562430,3,-1,-7,15,12,0,0,0
1,Flexão,2,1759148842563430,1,3,-3,9,1,-1,-1,1
1,Flexão,2,1759148842563430,-5,-1,-2,-19,-3,-1,-1,-2
1,Flexão,2,1759148842569943,1,-15,-7,-16,-7,-2,-4,0
1,Flexão,2,1759148842569943,-11,-9,-12,0,0,-3,-4,-5
1,Flexão,2,1759148842569943,11,12,5,2,5,3,1,3
1,Flexão,2,1759148842569943,4,10,25,30,12,5,3,3
1,Flexão,2,1759148842591708,-5,-7,1,6,0,-1,-2,-4
1,Flexão,2,1759148842591708,4,0,-10,-34,3,0,-1,1
1,Flexão,2,1759148842592771,-11,-10,-13,-15,-21,-8,-2,-4
1,Flexão,2,1759148842592771,4,-3,0,-11,-12,-2,-1,-1
1,Flexão,2,1759148842615221,-14,11,0,-4,-4,-2,-2,-3
1,Flexão,2,1759148842615221,8,-2,15,26,10,3,1,0
1,Flexão,2,1759148842615221,2,6,1,33,15,1,0,0
1,Flexão,2,1759148842615221,6,-5,-6,-23,1,-2,1,1
1,Flexão,2,1759148842628967,-2,-4,-8,-7,-5,-2,1,-1
1,Flexão,2,1759148842628967,-7,-4,-4,3,-6,-2,-2,-1
1,Flexão,2,1759148842629984,-1,8,9,-3,-2,0,1,-1
1,Flexão,2,1759148842629984,7,6,0,15,5,2,1,4
1,Flexão,2,1759148842652251,-3,-7,-12,-15,-5,-2,-3,-2
1,Flexão,2,1759148842652251,-3,3,10,11,-1,-2,-1,-1
1,Flexão,2,1759148842652251,-5,-1,9,-18,-4,-1,-1,-3
1,Flexão,2,1759148842652251,-8,-14,-17,-4,2,-1,0,-1
1,Flexão,2,1759148842676867,1,0,-5,-3,3,-1,2,1
1,Flexão,2,1759148842676867,0,8,-1,5,1,1,0,0
1,Flexão,2,1759148842676867,-2,-9,-1,8,-5,-2,-3,-1
1,Flexão,2,1759148842676867,3,7,2,-24,-4,-1,-1,-2
1,Flexão,2,1759148842689085,2,2,7,21,2,2,-1,0
1,Flexão,2,1759148842689085,1,0,-4,-12,-1,2,0,0
1,Flexão,2,1759148842690084,-4,-6,-12,-12,-7,-4,-2,-3
1,Flexão,2,1759148842690084,-2,6,5,2,-5,0,2,-1
1,Flexão,2,1759148842727724,7,6,1,-5,-1,-1,-2,2
1,Flexão,2,1759148842727724,-3,3,12,8,-2,0,-1,-1
1,Flexão,2,1759148842728719,-2,-7,-12,-5,-1,1,-2,-2
1,Flexão,2,1759148842728719,-9,-5,1,2,2,-1,-1,-1
1,Flexão,2,1759148842734813,-8,-15,-7,-9,-7,-3,-2,-3
1,Flexão,2,1759148842734813,4,3,5,9,6,2,0,0
1,Flexão,2,1759148842736097,-4,-1,5,3,1,1,-2,-3
1,Flexão,2,1759148842736097,9,5,-8,-1,-2,1,3,3
1,Flexão,2,1759148842749180,1,4,7,-3,0,0,0,-2
1,Flexão,2,1759148842749180,-10,-9,-10,0,-3,-4,-2,-3
1,Flexão,2,1759148842750190,3,6,-2,-15,2,1,0,-1
1,Flexão,2,1759148842750190,-3,-7,-4,7,2,0,-2,-2
1,Flexão,2,1759148842787468,7,0,1,0,-2,-3,0,-2
1,Flexão,2,1759148842787468,10,9,7,2,1,0,2,3
1,Flexão,2,1759148842788318,-15,-5,-9,6,6,-1,-1,-3
1,Flexão,2,1759148842788318,-5,-1,1,-2,-1,-1,0,-1
1,Flexão,2,1759148842795282,-5,0,-6,-4,-2,1,-2,2
1,Flexão,2,1759148842795282,-1,0,2,1,-2,0,-5,-3
1,Flexão,2,1759148842796065,3,-3,-2,-7,-1,3,-1,1
1,Flexão,2,1759148842796065,0,4,9,11,2,3,-1,-3
1,Flexão,2,1759148842809311,-7,1,2,-4,-1,2,0,-4
1,Flexão,2,1759148842809311,4,-1,-1,12,3,0,2,1
1,Flexão,2,1759148842810289,5,8,31,24,9,-1,1,1
1,Flexão,2,1759148842810289,-5,-17,-47,-61,-7,-4,-2,-1
1,Flexão,2,1759148842840060,4,0,5,-3,-9,-2,1,1
1,Flexão,2,1759148842840060,-1,1,-3,0,0,-2,0,-2
1,Flexão,2,1759148842841067,-2,-1,-2,-3,-3,-1,-2,-3
1,Flexão,2,1759148842841067,2,-5,3,27,6,1,-2,0
1,Flexão,2,1759148842855417,1,6,11,11,8,1,-1,0
1,Flexão,2,1759148842855417,-1,-7,-19,-16,-5,0,-1,-2
1,Flexão,2,1759148842855417,1,-3,-1,2,1,-2,-1,0
1,Flexão,2,1759148842855417,4,9,5,-6,-13,-2,1,0
1,Flexão,2,1759148842869021,2,-1,-6,-5,1,-3,0,-1
1,Flexão,2,1759148842869021,-8,-5,0,7,-2,-3,0,-2
1,Flexão,2,1759148842870016,3,0,0,1,4,1,0,-1
1,Flexão,2,1759148842870016,-3,2,14,10,6,0,-2,0
1,Flexão,2,1759148842891415,2,-6,-17,-2,-3,-3,0,0
1,Flexão,2,1759148842891415,-1,0,0,4,-4,-4,-1,1
1,Flexão,2,1759148842899946,0,-4,-12,-56,-18,-4,1,-1
1,Flexão,2,1759148842899946,1,5,7,15,6,-1,-2,1
1,Flexão,2,1759148842914571,0,1,13,28,3,-2,0,-1
1,Flexão,2,1759148842914571,0,-5,-11,-23,6,1,0,-1
1,Flexão,2,1759148842922082,0,1,0,10,3,-1,1,-1
1,Flexão,2,1759148842922082,1,4,8,19,7,0,1,-1
1,Flexão,2,1759148842929123,-4,-4,-5,-21,-14,-3,-1,-1
1,Flexão,2,1759148842929123,-5,-2,0,3,0,0,-1,2
1,Flexão,2,1759148842930205,-3,1,-6,-7,-3,1,0,-1
1,Flexão,2,1759148842930205,-3,-2,7,38,6,0,-2,-2
1,Flexão,2,1759148842953761,-7,8,-5,-34,-2,3,0,2
1,Flexão,2,1759148842953761,-3,-10,2,4,-3,-1,-3,-5
1,Flexão,2,1759148842954766,4,0,2,-3,2,0,0,0
